sentence,model,query_mode,prompt_type,shot_type,context_type,correct
She used a rope to tie the boxes together.,deepseek,manual,direct,few,physical_binding,1
She used a rope to tie the boxes together.,deepseek,manual,cot,few,physical_binding,1
He learned how to tie the knot securely.,deepseek,manual,direct,zero,physical_binding,1
He learned how to tie the knot securely.,deepseek,manual,cot,zero,physical_binding,1
He learned how to tie the knot securely.,deepseek,manual,direct,few,physical_binding,1
He learned how to tie the knot securely.,deepseek,manual,cot,few,physical_binding,1
They worked together to tie the fence posts in place.,deepseek,manual,direct,zero,physical_binding,1
They worked together to tie the fence posts in place.,deepseek,manual,cot,zero,physical_binding,1
They worked together to tie the fence posts in place.,deepseek,manual,direct,few,physical_binding,1
They worked together to tie the fence posts in place.,deepseek,manual,cot,few,physical_binding,1
The instructions explained how to tie the cables safely.,deepseek,manual,direct,zero,physical_binding,1
The instructions explained how to tie the cables safely.,deepseek,manual,cot,zero,physical_binding,1
The instructions explained how to tie the cables safely.,deepseek,manual,direct,few,physical_binding,1
The instructions explained how to tie the cables safely.,deepseek,manual,cot,few,physical_binding,1
He used a file to smooth the sharp edge of the metal.,deepseek,manual,direct,zero,physical_tool_use,1
He used a file to smooth the sharp edge of the metal.,deepseek,manual,cot,zero,physical_tool_use,1
He used a file to smooth the sharp edge of the metal.,deepseek,manual,direct,few,physical_tool_use,1
He used a file to smooth the sharp edge of the metal.,deepseek,manual,cot,few,physical_tool_use,1
The mechanic reached for a file to remove the burrs.,deepseek,manual,direct,zero,physical_tool_use,1
The mechanic reached for a file to remove the burrs.,deepseek,manual,cot,zero,physical_tool_use,1
The mechanic reached for a file to remove the burrs.,deepseek,manual,direct,few,physical_tool_use,1
The mechanic reached for a file to remove the burrs.,deepseek,manual,cot,few,physical_tool_use,1
She ran the file across the surface until it was smooth.,deepseek,manual,direct,zero,physical_tool_use,1
She ran the file across the surface until it was smooth.,deepseek,manual,cot,zero,physical_tool_use,1
She ran the file across the surface until it was smooth.,deepseek,manual,direct,few,physical_tool_use,1
She ran the file across the surface until it was smooth.,deepseek,manual,cot,few,physical_tool_use,1
She decided to file a complaint with the city office.,deepseek,manual,direct,zero,administrative_action,1
She decided to file a complaint with the city office.,deepseek,manual,cot,zero,administrative_action,1
She decided to file a complaint with the city office.,deepseek,manual,direct,few,administrative_action,1
She decided to file a complaint with the city office.,deepseek,manual,cot,few,administrative_action,1
They will file the paperwork before the deadline.,deepseek,manual,direct,zero,administrative_action,1
They will file the paperwork before the deadline.,deepseek,manual,cot,zero,administrative_action,1
They will file the paperwork before the deadline.,deepseek,manual,direct,few,administrative_action,1
They will file the paperwork before the deadline.,deepseek,manual,cot,few,administrative_action,1
He plans to file his tax return tomorrow.,deepseek,manual,direct,zero,administrative_action,1
He plans to file his tax return tomorrow.,deepseek,manual,cot,zero,administrative_action,1
He plans to file his tax return tomorrow.,deepseek,manual,direct,few,administrative_action,1
He plans to file his tax return tomorrow.,deepseek,manual,cot,few,administrative_action,1
She opened the file on her computer to review the report.,deepseek,manual,direct,zero,digital_record,1
She opened the file on her computer to review the report.,deepseek,manual,cot,zero,digital_record,1
She opened the file on her computer to review the report.,deepseek,manual,direct,few,digital_record,1
She opened the file on her computer to review the report.,deepseek,manual,cot,few,digital_record,1
The lawyer pulled the case file from the cabinet.,deepseek,manual,direct,zero,physical_record,1
The lawyer pulled the case file from the cabinet.,deepseek,manual,cot,zero,physical_record,1
The lawyer pulled the case file from the cabinet.,deepseek,manual,direct,few,physical_record,1
The lawyer pulled the case file from the cabinet.,deepseek,manual,cot,few,physical_record,1
Each employee has a file stored in the archive room.,deepseek,manual,direct,zero,physical_record,1
Each employee has a file stored in the archive room.,deepseek,manual,cot,zero,physical_record,1
Each employee has a file stored in the archive room.,deepseek,manual,direct,few,physical_record,1
Each employee has a file stored in the archive room.,deepseek,manual,cot,few,physical_record,1
The fisherman sat quietly on the bank watching the water.,claude,manual,direct,zero,physical_environment,1
The fisherman sat quietly on the bank watching the water.,claude,manual,cot,zero,physical_environment,1
The fisherman sat quietly on the bank watching the water.,claude,manual,direct,few,physical_environment,1
The fisherman sat quietly on the bank watching the water.,claude,manual,cot,few,physical_environment,1
Extreme flooding has caused the bank to erode over time.,claude,manual,direct,zero,physical_environment,1
Extreme flooding has caused the bank to erode over time.,claude,manual,cot,zero,physical_environment,1
Extreme flooding has caused the bank to erode over time.,claude,manual,direct,few,physical_environment,1
Extreme flooding has caused the bank to erode over time.,claude,manual,cot,few,physical_environment,1
"Janice and Steve took their family to a picnic, enjoying the breeze near the bank.",claude,manual,direct,zero,physical_environment,1
"Janice and Steve took their family to a picnic, enjoying the breeze near the bank.",claude,manual,cot,zero,physical_environment,1
"Janice and Steve took their family to a picnic, enjoying the breeze near the bank.",claude,manual,direct,few,physical_environment,0
"Janice and Steve took their family to a picnic, enjoying the breeze near the bank.",claude,manual,cot,few,physical_environment,1
I went to the bank to apply for a loan.,claude,manual,direct,zero,financial_sense,1
I went to the bank to apply for a loan.,claude,manual,cot,zero,financial_sense,1
I went to the bank to apply for a loan.,claude,manual,direct,few,financial_sense,1
I went to the bank to apply for a loan.,claude,manual,cot,few,financial_sense,1
The bank teller handed me my change.,claude,manual,direct,zero,financial_sense,1
The bank teller handed me my change.,claude,manual,cot,zero,financial_sense,1
The bank teller handed me my change.,claude,manual,direct,few,financial_sense,1
The bank teller handed me my change.,claude,manual,cot,few,financial_sense,1
"Every Friday, I deposit my paycheck in the bank.",claude,manual,direct,zero,financial_sense,1
"Every Friday, I deposit my paycheck in the bank.",claude,manual,cot,zero,financial_sense,1
"Every Friday, I deposit my paycheck in the bank.",claude,manual,direct,few,financial_sense,1
"Every Friday, I deposit my paycheck in the bank.",claude,manual,cot,few,financial_sense,1
Federal law insures your money at the bank.,claude,manual,direct,zero,financial_sense,1
Federal law insures your money at the bank.,claude,manual,cot,zero,financial_sense,1
Federal law insures your money at the bank.,claude,manual,direct,few,financial_sense,1
Federal law insures your money at the bank.,claude,manual,cot,few,financial_sense,1
The fisherman sat quietly on the bank watching the water.,claude,manual,direct,zero,physical_environment,1
The fisherman sat quietly on the bank watching the water.,claude,manual,cot,zero,physical_environment,1
The fisherman sat quietly on the bank watching the water.,claude,manual,direct,few,physical_environment,1
The fisherman sat quietly on the bank watching the water.,claude,manual,cot,few,physical_environment,1
Extreme flooding has caused the bank to erode over time.,claude,manual,direct,zero,physical_environment,1
Extreme flooding has caused the bank to erode over time.,claude,manual,cot,zero,physical_environment,1
Extreme flooding has caused the bank to erode over time.,claude,manual,direct,few,physical_environment,1
Extreme flooding has caused the bank to erode over time.,claude,manual,cot,few,physical_environment,1
"Janice and Steve took their family to a picnic, enjoying the breeze near the bank.",claude,manual,direct,zero,physical_environment,1
"Janice and Steve took their family to a picnic, enjoying the breeze near the bank.",claude,manual,cot,zero,physical_environment,1
"Janice and Steve took their family to a picnic, enjoying the breeze near the bank.",claude,manual,direct,few,physical_environment,1
"Janice and Steve took their family to a picnic, enjoying the breeze near the bank.",claude,manual,cot,few,physical_environment,1
I went to the bank to apply for a loan.,claude,manual,direct,zero,financial_sense,1
I went to the bank to apply for a loan.,claude,manual,cot,zero,financial_sense,1
I went to the bank to apply for a loan.,claude,manual,direct,few,financial_sense,1
I went to the bank to apply for a loan.,claude,manual,cot,few,financial_sense,1
The bank teller handed me my change.,claude,manual,direct,zero,financial_sense,1
The bank teller handed me my change.,claude,manual,cot,zero,financial_sense,1
The bank teller handed me my change.,claude,manual,direct,few,financial_sense,1
The bank teller handed me my change.,claude,manual,cot,few,financial_sense,1
"Every Friday, I deposit my paycheck in the bank.",claude,manual,direct,zero,financial_sense,1
"Every Friday, I deposit my paycheck in the bank.",claude,manual,cot,zero,financial_sense,1
